iso_ts,t_perf,sample_idx,fsr1,fsr2,fsr3,fsr4,event,lane,detail
2026-05-10T13:52:46.535064,43494.243785,1,0,0,256,256,,,
2026-05-10T13:52:46.539910,43494.248968,2,0,0,256,257,,,
2026-05-10T13:52:46.545408,43494.254641,3,0,0,256,257,,,
2026-05-10T13:52:46.550508,43494.259034,4,0,0,256,256,,,
2026-05-10T13:52:46.555474,43494.264108,5,0,0,256,256,,,
2026-05-10T13:52:46.561512,43494.270214,6,0,0,258,257,,,
2026-05-10T13:52:46.565061,43494.273979,7,0,0,256,256,,,
2026-05-10T13:52:46.570820,43494.279347,8,0,0,256,256,,,
2026-05-10T13:52:46.576146,43494.284581,9,0,0,256,256,,,
2026-05-10T13:52:46.580202,43494.288969,10,0,0,258,256,,,
2026-05-10T13:52:46.584616,43494.293689,11,0,0,258,256,,,
2026-05-10T13:52:46.590512,43494.299390,12,0,0,259,256,,,
2026-05-10T13:52:46.595725,43494.304832,13,0,0,259,256,,,
2026-05-10T13:52:46.600728,43494.309229,14,0,0,256,257,,,
2026-05-10T13:52:46.606545,43494.315238,15,0,0,258,256,,,
2026-05-10T13:52:46.611013,43494.319523,16,0,0,259,256,,,
2026-05-10T13:52:46.615720,43494.324244,17,0,0,256,256,,,
2026-05-10T13:52:46.621142,43494.329894,18,0,0,256,256,,,
2026-05-10T13:52:46.626054,43494.334835,19,0,0,256,256,,,
2026-05-10T13:52:46.629095,43494.338763,20,0,0,256,257,,,
2026-05-10T13:52:46.635516,43494.344349,21,0,0,256,256,,,
2026-05-10T13:52:46.641751,43494.350159,22,0,0,256,256,,,
2026-05-10T13:52:46.645609,43494.354541,23,0,0,256,256,,,
2026-05-10T13:52:46.650761,43494.359529,24,0,0,256,256,,,
2026-05-10T13:52:46.655407,43494.364629,25,0,0,256,256,,,
2026-05-10T13:52:46.660720,43494.369902,26,0,0,256,256,,,
2026-05-10T13:52:46.665238,43494.373793,27,0,0,256,257,,,
2026-05-10T13:52:46.669929,43494.378956,28,0,0,256,257,,,
2026-05-10T13:52:46.675570,43494.383984,29,0,0,256,256,,,
2026-05-10T13:52:46.680909,43494.389184,30,0,0,256,256,,,
2026-05-10T13:52:46.685707,43494.394348,31,0,0,256,256,,,
2026-05-10T13:52:46.692624,43494.401149,32,0,0,256,256,,,
2026-05-10T13:52:46.695906,43494.405200,33,0,0,256,256,,,
2026-05-10T13:52:46.701359,43494.409720,34,0,0,256,256,,,
2026-05-10T13:52:46.706151,43494.415051,35,0,0,258,256,,,
2026-05-10T13:52:46.710127,43494.419063,36,0,0,259,256,,,
2026-05-10T13:52:46.715751,43494.424233,37,0,0,257,257,,,
2026-05-10T13:52:46.720483,43494.429245,38,0,0,258,257,,,
2026-05-10T13:52:46.725321,43494.434295,39,0,0,259,256,,,
2026-05-10T13:52:46.730326,43494.439481,40,0,0,257,256,,,
2026-05-10T13:52:46.736322,43494.444843,41,0,0,256,256,,,
2026-05-10T13:52:46.741510,43494.450706,42,0,0,258,257,,,
2026-05-10T13:52:46.746070,43494.455239,43,0,0,257,256,,,
2026-05-10T13:52:46.750184,43494.459143,44,0,0,256,257,,,
2026-05-10T13:52:46.755530,43494.464219,45,0,0,256,256,,,
2026-05-10T13:52:46.760246,43494.469384,46,0,0,256,256,,,
2026-05-10T13:52:46.765455,43494.474508,47,0,0,256,256,,,
2026-05-10T13:52:46.770702,43494.479777,48,0,0,256,257,,,
2026-05-10T13:52:46.775431,43494.484893,49,0,0,256,256,,,
2026-05-10T13:52:46.781049,43494.489832,50,0,0,256,256,,,
2026-05-10T13:52:46.786097,43494.494999,51,0,0,256,256,,,
2026-05-10T13:52:46.792970,43494.501845,52,0,0,256,256,,,
2026-05-10T13:52:46.795000,43494.503973,53,0,0,256,256,,,
2026-05-10T13:52:46.800323,43494.509331,54,0,0,256,256,,,
2026-05-10T13:52:46.805710,43494.514424,55,0,0,256,256,,,
2026-05-10T13:52:46.810586,43494.519595,56,0,0,256,256,,,
2026-05-10T13:52:46.816113,43494.524900,57,0,0,256,257,,,
2026-05-10T13:52:46.821574,43494.530034,58,0,0,256,256,,,
2026-05-10T13:52:46.826326,43494.534887,59,0,0,256,256,,,
2026-05-10T13:52:46.831775,43494.540282,60,0,0,256,256,,,
2026-05-10T13:52:46.835706,43494.544483,61,0,0,258,256,,,
2026-05-10T13:52:46.841036,43494.549527,62,0,0,256,256,,,
2026-05-10T13:52:46.846185,43494.554549,63,0,0,256,256,,,
2026-05-10T13:52:46.851236,43494.559658,64,0,0,256,256,,,
2026-05-10T13:52:46.856396,43494.564975,65,0,0,258,256,,,
2026-05-10T13:52:46.861372,43494.569839,66,0,0,257,256,,,
2026-05-10T13:52:46.865988,43494.574982,67,0,0,256,256,,,
2026-05-10T13:52:46.871217,43494.580372,68,0,0,256,256,,,
2026-05-10T13:52:46.877304,43494.585987,69,0,0,256,256,,,
2026-05-10T13:52:46.880733,43494.589464,70,0,0,256,256,,,
2026-05-10T13:52:46.885494,43494.594695,71,0,0,256,256,,,
2026-05-10T13:52:46.891374,43494.599849,72,0,0,256,256,,,
2026-05-10T13:52:46.895789,43494.604873,73,0,0,256,256,,,
2026-05-10T13:52:46.901412,43494.609930,74,0,0,256,256,,,
2026-05-10T13:52:46.907098,43494.615656,75,0,0,256,256,,,
2026-05-10T13:52:46.912046,43494.620395,76,0,0,256,256,,,
2026-05-10T13:52:46.917128,43494.625834,77,0,0,256,256,,,
2026-05-10T13:52:46.921300,43494.629667,78,0,0,256,256,,,
2026-05-10T13:52:46.925806,43494.634574,79,0,0,256,256,,,
2026-05-10T13:52:46.930805,43494.640047,80,0,0,256,256,,,
2026-05-10T13:52:46.935727,43494.644856,81,0,0,256,256,,,
2026-05-10T13:52:46.942236,43494.650941,82,0,0,256,256,,,
2026-05-10T13:52:46.947266,43494.655570,83,0,0,256,256,,,
2026-05-10T13:52:46.951265,43494.660135,84,0,0,256,256,,,
2026-05-10T13:52:46.956301,43494.665229,85,0,0,256,256,,,
2026-05-10T13:52:46.962360,43494.670679,86,0,0,256,256,,,
2026-05-10T13:52:46.966376,43494.674699,87,0,0,258,256,,,
2026-05-10T13:52:46.971068,43494.679748,88,0,0,259,256,,,
2026-05-10T13:52:46.977144,43494.685689,89,0,0,256,256,,,
2026-05-10T13:52:46.980921,43494.690050,90,0,0,258,256,,,
2026-05-10T13:52:46.986601,43494.695189,91,0,0,259,256,,,
2026-05-10T13:52:46.991719,43494.700730,92,0,0,257,256,,,
2026-05-10T13:52:46.996865,43494.705731,93,0,0,256,256,,,
2026-05-10T13:52:47.001910,43494.710556,94,0,0,258,256,,,
2026-05-10T13:52:47.006134,43494.714609,95,0,0,259,256,,,
2026-05-10T13:52:47.012133,43494.720392,96,0,0,259,256,,,
2026-05-10T13:52:47.016297,43494.724996,97,0,0,259,256,,,
2026-05-10T13:52:47.021458,43494.730629,98,0,0,259,256,,,
2026-05-10T13:52:47.027105,43494.735575,99,0,0,257,256,,,
2026-05-10T13:52:47.031370,43494.740298,100,0,0,258,256,,,
2026-05-10T13:52:47.037013,43494.745723,101,0,0,259,256,,,
2026-05-10T13:52:47.041884,43494.750334,102,0,0,257,256,,,
2026-05-10T13:52:47.048205,43494.756517,103,0,0,258,256,,,
2026-05-10T13:52:47.051263,43494.759879,104,0,0,259,256,,,
2026-05-10T13:52:47.056162,43494.764977,105,0,0,259,256,,,
2026-05-10T13:52:47.061001,43494.770228,106,0,0,259,256,,,
2026-05-10T13:52:47.066301,43494.775315,107,0,0,259,256,,,
2026-05-10T13:52:47.071649,43494.780610,108,0,0,259,256,,,
2026-05-10T13:52:47.077874,43494.786327,109,0,0,259,256,,,
2026-05-10T13:52:47.081358,43494.790459,110,0,0,257,256,,,
2026-05-10T13:52:47.087502,43494.795856,111,0,0,256,256,,,
2026-05-10T13:52:47.091503,43494.799916,112,0,0,258,256,,,
2026-05-10T13:52:47.096960,43494.805611,113,0,0,259,256,,,
2026-05-10T13:52:47.101961,43494.810262,114,0,0,259,256,,,
2026-05-10T13:52:47.106486,43494.815369,115,0,0,259,256,,,
2026-05-10T13:52:47.112359,43494.820791,116,0,0,257,256,,,
2026-05-10T13:52:47.115675,43494.825396,117,0,0,258,256,,,
2026-05-10T13:52:47.122075,43494.830842,118,0,0,259,256,,,
2026-05-10T13:52:47.127271,43494.835955,119,0,0,256,256,,,
2026-05-10T13:52:47.131611,43494.840879,120,0,0,256,256,,,
2026-05-10T13:52:47.136261,43494.845157,121,0,0,258,256,,,
2026-05-10T13:52:47.141124,43494.850308,122,0,0,257,256,,,
2026-05-10T13:52:47.147059,43494.855711,123,0,0,256,256,,,
2026-05-10T13:52:47.152075,43494.860652,124,0,0,258,256,,,
2026-05-10T13:52:47.157252,43494.866088,125,0,0,257,256,,,
2026-05-10T13:52:47.162245,43494.870639,126,0,0,256,256,,,
2026-05-10T13:52:47.168890,43494.877220,127,0,0,256,256,,,
2026-05-10T13:52:47.172694,43494.881353,128,0,0,256,256,,,
2026-05-10T13:52:47.177799,43494.886161,129,0,0,256,256,,,
