iso_ts,t_perf,sample_idx,fsr1,fsr2,fsr3,fsr4,event,lane,detail
2026-05-10T13:32:42.606449,42290.314867,1,0,0,259,0,,,
2026-05-10T13:32:42.610213,42290.318849,2,0,0,259,0,,,
2026-05-10T13:32:42.616105,42290.324673,3,0,0,259,0,,,
2026-05-10T13:32:42.620141,42290.329214,4,0,0,259,0,,,
2026-05-10T13:32:42.625152,42290.334314,5,0,0,259,0,,,
2026-05-10T13:32:42.629837,42290.338923,6,0,0,259,0,,,
2026-05-10T13:32:42.634738,42290.343407,7,0,0,259,0,,,
2026-05-10T13:32:42.639242,42290.348446,8,0,0,259,0,,,
2026-05-10T13:32:42.644922,42290.353954,9,0,0,259,0,,,
2026-05-10T13:32:42.650295,42290.358694,10,0,0,259,0,,,
2026-05-10T13:32:42.655450,42290.364013,11,0,0,259,0,,,
2026-05-10T13:32:42.661097,42290.370161,12,0,0,259,0,,,
2026-05-10T13:32:42.666461,42290.374765,13,0,0,259,0,,,
2026-05-10T13:32:42.670631,42290.379504,14,0,0,259,0,,,
2026-05-10T13:32:42.674657,42290.383622,15,0,0,259,0,,,
2026-05-10T13:32:42.680018,42290.388489,16,0,0,259,0,,,
2026-05-10T13:32:42.685148,42290.393933,17,0,0,259,0,,,
2026-05-10T13:32:42.690183,42290.398683,18,0,0,259,0,,,
2026-05-10T13:32:42.696162,42290.404828,19,0,0,259,0,,,
2026-05-10T13:32:42.700711,42290.409181,20,0,0,259,0,,,
2026-05-10T13:32:42.705502,42290.414380,21,0,0,259,0,,,
2026-05-10T13:32:42.711140,42290.420320,22,0,0,259,0,,,
2026-05-10T13:32:42.716203,42290.425094,23,0,0,259,0,,,
2026-05-10T13:32:42.720838,42290.429833,24,0,0,259,0,,,
2026-05-10T13:32:42.726810,42290.435493,25,0,0,259,0,,,
2026-05-10T13:32:42.731963,42290.440223,26,0,0,259,0,,,
2026-05-10T13:32:42.736672,42290.445323,27,0,0,259,0,,,
2026-05-10T13:32:42.741788,42290.450867,28,0,0,259,0,,,
2026-05-10T13:32:42.747091,42290.455665,29,0,0,259,0,,,
2026-05-10T13:32:42.752354,42290.460606,30,0,0,259,0,,,
2026-05-10T13:32:42.757399,42290.465904,31,0,0,259,0,,,
2026-05-10T13:32:42.761714,42290.470584,32,0,0,259,0,,,
2026-05-10T13:32:42.765807,42290.474864,33,0,0,259,0,,,
2026-05-10T13:32:42.772179,42290.480460,34,0,0,259,0,,,
2026-05-10T13:32:42.777158,42290.486203,35,0,0,259,0,,,
2026-05-10T13:32:42.782074,42290.490426,36,0,0,259,0,,,
2026-05-10T13:32:42.787078,42290.495393,37,0,0,259,0,,,
2026-05-10T13:32:42.791563,42290.500722,38,0,0,259,0,,,
2026-05-10T13:32:42.796439,42290.505654,39,0,0,259,0,,,
2026-05-10T13:32:42.800881,42290.509795,40,0,0,259,0,,,
2026-05-10T13:32:42.806707,42290.515219,41,0,0,259,0,,,
2026-05-10T13:32:42.811060,42290.520203,42,0,0,259,0,,,
2026-05-10T13:32:42.816060,42290.525191,43,0,0,259,0,,,
2026-05-10T13:32:42.821301,42290.530418,44,0,0,259,0,,,
2026-05-10T13:32:42.828054,42290.536315,45,0,0,259,0,,,
2026-05-10T13:32:42.832049,42290.540662,46,0,0,259,0,,,
2026-05-10T13:32:42.837101,42290.545754,47,0,0,259,0,,,
2026-05-10T13:32:42.842015,42290.550988,48,0,0,259,0,,,
2026-05-10T13:32:42.847565,42290.556378,49,0,0,259,0,,,
2026-05-10T13:32:42.851933,42290.560259,50,0,0,259,0,,,
2026-05-10T13:32:42.856932,42290.565334,51,0,0,259,0,,,
2026-05-10T13:32:42.863224,42290.571552,52,0,0,259,0,,,
2026-05-10T13:32:42.866379,42290.575517,53,0,0,259,0,,,
2026-05-10T13:32:42.871873,42290.580655,54,0,0,259,0,,,
2026-05-10T13:32:42.877571,42290.587070,55,0,0,259,0,,,
2026-05-10T13:32:42.882232,42290.591032,56,0,0,259,0,,,
2026-05-10T13:32:42.885415,42290.595241,57,0,0,259,0,,,
2026-05-10T13:32:42.891469,42290.600330,58,0,0,259,0,,,
2026-05-10T13:32:42.896016,42290.605318,59,0,0,259,0,,,
2026-05-10T13:32:42.901576,42290.610482,60,0,0,259,0,,,
2026-05-10T13:32:42.906512,42290.615615,61,0,0,259,0,,,
2026-05-10T13:32:42.912261,42290.621426,62,0,0,259,0,,,
2026-05-10T13:32:42.917288,42290.626006,63,0,0,259,0,,,
2026-05-10T13:32:42.921980,42290.631038,64,0,0,259,0,,,
2026-05-10T13:32:42.928826,42290.637338,65,0,0,259,0,,,
2026-05-10T13:32:42.932156,42290.640463,66,0,0,259,0,,,
2026-05-10T13:32:42.937003,42290.645519,67,0,0,259,0,,,
2026-05-10T13:32:42.942259,42290.651008,68,0,0,259,0,,,
2026-05-10T13:32:42.947027,42290.656197,69,0,0,259,0,,,
2026-05-10T13:32:42.952074,42290.660774,70,0,0,259,0,,,
2026-05-10T13:32:42.956942,42290.666133,71,0,0,259,0,,,
2026-05-10T13:32:42.963142,42290.671695,72,0,0,259,0,,,
2026-05-10T13:32:42.967295,42290.676289,73,0,0,259,0,,,
2026-05-10T13:32:42.972466,42290.681351,74,0,0,259,0,,,
2026-05-10T13:32:42.977551,42290.686909,75,0,0,259,0,,,
2026-05-10T13:32:42.982884,42290.691554,76,0,0,259,0,,,
2026-05-10T13:32:42.987867,42290.696767,77,0,0,259,0,,,
2026-05-10T13:32:42.993467,42290.702282,78,0,0,259,0,,,
2026-05-10T13:32:42.997550,42290.706874,79,0,0,259,0,,,
2026-05-10T13:32:43.003702,42290.712221,80,0,0,259,0,,,
2026-05-10T13:32:43.010540,42290.719018,81,0,0,259,0,,,
2026-05-10T13:32:43.013461,42290.722620,82,0,0,259,0,,,
2026-05-10T13:32:43.017180,42290.726721,83,0,0,259,0,,,
2026-05-10T13:32:43.022924,42290.731668,84,0,0,259,0,,,
2026-05-10T13:32:43.029433,42290.737684,85,0,0,259,0,,,
2026-05-10T13:32:43.033821,42290.742098,86,0,0,259,0,,,
2026-05-10T13:32:43.038801,42290.747383,87,0,0,259,0,,,
2026-05-10T13:32:43.043833,42290.752464,88,0,0,259,0,,,
2026-05-10T13:32:43.047631,42290.757191,89,0,0,259,0,,,
2026-05-10T13:32:43.053304,42290.762418,90,0,0,259,0,,,
2026-05-10T13:32:43.057335,42290.766703,91,0,0,259,0,,,
2026-05-10T13:32:43.063975,42290.772570,92,0,0,259,0,,,
2026-05-10T13:32:43.068596,42290.777112,93,0,0,259,0,,,
2026-05-10T13:32:43.073170,42290.782074,94,0,0,259,0,,,
2026-05-10T13:32:43.079135,42290.787699,95,0,0,259,0,,,
2026-05-10T13:32:43.083376,42290.792458,96,0,0,259,0,,,
2026-05-10T13:32:43.088985,42290.797586,97,0,0,259,0,,,
2026-05-10T13:32:43.095182,42290.803560,98,0,0,259,0,,,
2026-05-10T13:32:43.099107,42290.808096,99,0,0,259,0,,,
2026-05-10T13:32:43.103316,42290.811785,100,0,0,259,0,,,
2026-05-10T13:32:43.107349,42290.817038,101,0,0,259,0,,,
2026-05-10T13:32:43.113612,42290.822076,102,0,0,259,0,,,
2026-05-10T13:32:43.118937,42290.827692,103,0,0,259,0,,,
2026-05-10T13:32:43.123981,42290.832295,104,0,0,259,0,,,
2026-05-10T13:32:43.130081,42290.838727,105,0,0,259,0,,,
2026-05-10T13:32:43.134170,42290.842772,106,0,0,259,0,,,
2026-05-10T13:32:43.138794,42290.847772,107,0,0,259,0,,,
2026-05-10T13:32:43.142659,42290.851937,108,0,0,259,0,,,
2026-05-10T13:32:43.147755,42290.857264,109,0,0,259,0,,,
2026-05-10T13:32:43.153481,42290.862041,110,0,0,259,0,,,
2026-05-10T13:32:43.157462,42290.867059,111,0,0,259,0,,,
2026-05-10T13:32:43.164022,42290.872396,112,0,0,259,0,,,
2026-05-10T13:32:43.169079,42290.877594,113,0,0,259,0,,,
2026-05-10T13:32:43.174183,42290.882783,114,0,0,259,0,,,
2026-05-10T13:32:43.178807,42290.887476,115,0,0,259,0,,,
2026-05-10T13:32:43.184534,42290.893117,116,0,0,259,0,,,
2026-05-10T13:32:43.188641,42290.897152,117,0,0,259,0,,,
2026-05-10T13:32:43.194989,42290.903506,118,0,0,259,0,,,
2026-05-10T13:32:43.198944,42290.907470,119,0,0,259,0,,,
2026-05-10T13:32:43.203800,42290.912466,120,0,0,259,0,,,
2026-05-10T13:32:43.210217,42290.919280,121,0,0,259,0,,,
2026-05-10T13:32:43.214298,42290.923135,122,0,0,259,0,,,
2026-05-10T13:32:43.219197,42290.927859,123,0,0,259,0,,,
2026-05-10T13:32:43.225209,42290.933727,124,0,0,259,0,,,
2026-05-10T13:32:43.229875,42290.938377,125,0,0,259,0,,,
2026-05-10T13:32:43.234821,42290.943147,126,0,0,259,0,,,
2026-05-10T13:32:43.239465,42290.948443,127,0,0,259,0,,,
2026-05-10T13:32:43.245005,42290.953367,128,0,0,259,0,,,
2026-05-10T13:32:43.250382,42290.958650,129,0,0,259,0,,,
2026-05-10T13:32:43.255283,42290.963793,130,0,0,259,0,,,
2026-05-10T13:32:43.260958,42290.969664,131,0,0,259,0,,,
2026-05-10T13:32:43.265075,42290.974018,132,0,0,259,0,,,
2026-05-10T13:32:43.270437,42290.979058,133,0,0,259,0,,,
2026-05-10T13:32:43.274474,42290.983615,134,0,0,259,0,,,
2026-05-10T13:32:43.280096,42290.988423,135,0,0,259,0,,,
2026-05-10T13:32:43.285097,42290.993556,136,0,0,259,0,,,
2026-05-10T13:32:43.289850,42290.998569,137,0,0,259,0,,,
2026-05-10T13:32:43.295208,42291.004402,138,0,0,259,0,,,
2026-05-10T13:32:43.300233,42291.009291,139,0,0,259,0,,,
2026-05-10T13:32:43.305355,42291.014267,140,0,0,259,0,,,
2026-05-10T13:32:43.310829,42291.019491,141,0,0,259,0,,,
2026-05-10T13:32:43.314829,42291.023180,142,0,0,259,0,,,
2026-05-10T13:32:43.319805,42291.028225,143,0,0,259,0,,,
2026-05-10T13:32:43.325691,42291.034424,144,0,0,259,0,,,
2026-05-10T13:32:43.330030,42291.038984,145,0,0,259,0,,,
2026-05-10T13:32:43.335131,42291.043788,146,0,0,259,0,,,
2026-05-10T13:32:43.340418,42291.049391,147,0,0,259,0,,,
2026-05-10T13:32:43.345086,42291.053888,148,0,0,259,0,,,
2026-05-10T13:32:43.350526,42291.059227,149,0,0,259,0,,,
2026-05-10T13:32:43.355566,42291.064443,150,0,0,259,0,,,
2026-05-10T13:32:43.360069,42291.068568,151,0,0,259,0,,,
2026-05-10T13:32:43.365708,42291.073985,152,0,0,259,0,,,
2026-05-10T13:32:43.370138,42291.078839,153,0,0,259,0,,,
2026-05-10T13:32:43.375306,42291.083869,154,0,0,259,0,,,
2026-05-10T13:32:43.381159,42291.089491,155,0,0,259,0,,,
2026-05-10T13:32:43.385468,42291.094206,156,0,0,259,0,,,
2026-05-10T13:32:43.390906,42291.099684,157,0,0,259,0,,,
2026-05-10T13:32:43.395503,42291.104729,158,0,0,259,0,,,
2026-05-10T13:32:43.399505,42291.108355,159,0,0,259,0,,,
2026-05-10T13:32:43.405026,42291.113675,160,0,0,259,0,,,
2026-05-10T13:32:43.410034,42291.118584,161,0,0,259,0,,,
2026-05-10T13:32:43.415031,42291.123776,162,0,0,259,0,,,
2026-05-10T13:32:43.420557,42291.129044,163,0,0,259,0,,,
2026-05-10T13:32:43.426556,42291.135125,164,0,0,259,0,,,
2026-05-10T13:32:43.430064,42291.139219,165,0,0,259,0,,,
2026-05-10T13:32:43.436257,42291.144710,166,0,0,259,0,,,
2026-05-10T13:32:43.440928,42291.150179,167,0,0,259,0,,,
2026-05-10T13:32:43.445483,42291.153774,168,0,0,259,0,,,
2026-05-10T13:32:43.450302,42291.158632,169,0,0,259,0,,,
2026-05-10T13:32:43.455442,42291.163962,170,0,0,259,0,,,
2026-05-10T13:32:43.460122,42291.168867,171,0,0,259,0,,,
2026-05-10T13:32:43.466130,42291.174528,172,0,0,259,0,,,
